     200,     200,    1154,   10677,   10677,     200,     200,    8539,   10677,   10677,    8539,    8539,    3205,   10677,   10677,    6539,    6539,     200,   10677,   11371,     200,     200,    1154,   11136,   11136,    8539,    8539,    8539,    9926,    1984,    6539,    6539,    3205,   11136,     541,    6539,    6539,     200,   10017,     541,     200,     200,    5611,    9548,    2787,     200,     200,    8539,    4619,    4619,    8539,    8539,     200,    4619,    4619,    6539,    6539,     200,     342,   13278,     200,     200,    1154,   10323,   10323,     200,     200,    8539,     418,   10323,    8539,    8539,    3205,   10882,   10017,    6539,    6539,     200,   10546,    6176,    2304,     200,    1154,    4904,    7536,    2304,    2642,    5471,    4904,    4904,    2642,    2642,    5471,    2807,    5143,    6539,    6539,     200,    8083,    4904
    2642,    2642,   10329,   11160,   11160,    2642,    2642,     200,   11160,   11160,     945,     945,    6539,   11160,   11160,    2038,    2038,    5471,   10818,   11160,    2642,    2642,   10329,    1984,    1984,    2642,    2642,     200,    2934,     541,     945,     945,    6539,     541,    1984,    2038,    2038,    2706,    1538,   14005,    3205,    3205,    8224,   10866,    6539,    3205,    3205,     200,   13352,     342,     945,     945,    6539,     342,   10424,    2038,    2038,    5471,   10424,    9327,    2642,    2642,   13143,    5865,    5865,    2642,    3205,     200,    1419,    5865,     945,     945,    6539,   12152,    1538,    2038,    2038,    5471,   11633,    6802,    2642,    2642,   13143,   11506,    2375,    2642,    8539,     200,    9557,   11506,     945,     945,    6539,    4904,   11506,    2038,    2038,    2706,    9762,    6359
     579,    3987,   13143,   10012,   10012,    3205,    3205,    5471,   10012,   10012,    6539,    6539,    5471,   10012,   10012,    2642,    3205,    2261,   11160,   10012,     579,     579,   13143,     541,     541,    6539,    6539,    5471,    6368,   13315,    2642,    2642,    5471,    1984,   14005,   14043,   14043,    5471,    2838,    9997,   14043,   14043,    8493,     418,    4619,    2642,    2642,    5471,   13315,    2838,    6539,    6539,    5471,    2838,   10882,    2642,    3205,    2261,   10882,    6115,    3205,    3205,   10329,   11781,   11781,    3205,    2642,    5471,   12336,   11781,    6539,    6539,    5471,   11619,     342,   14043,    3205,    2261,   10017,   10326,    3205,    8539,   10329,   12453,    4904,    3205,    3205,    8539,    5143,    5143,    6539,    6539,    3205,    1895,   12453,   14043,   14043,    5471,   11506,     606
    3205,    6539,   13363,    4276,    4276,    6539,    6539,    2642,    4276,    4276,   14043,   14043,   14043,    4276,    4276,    1091,   14043,    1154,   10012,    4276,    6539,    3205,   13363,    9926,    9926,     945,     945,   14043,   12928,   14005,    3205,    3205,     945,   14005,    9997,    6141,    6141,    1154,    9583,    1355,    6539,    6539,    5853,    1419,     342,    6539,    6539,    2642,    9554,    9583,    2642,    2642,    2642,    9583,   12152,    1091,   14043,    1154,   12152,   11527,    6539,    6539,   13363,    5381,   10531,    6539,    6539,    2642,    2934,    5381,   14043,   14043,    2642,   10546,    2838,    6141,   14043,    1154,    1538,   10055,    6539,    6539,   13363,    5143,   11506,     945,     945,    2642,   11506,   12453,    3205,    3205,     945,   10256,    7427,    3205,    3205,    1154,   10256,   11655
    6539,    1091,    2590,   11306,   11306,     945,     945,    6539,   11306,   11306,    3987,    3205,     945,   11306,   11306,    7711,    3613,   13363,    4276,   11306,     945,    6539,    2590,    2934,    2934,    3205,    3205,    6539,    4945,    9997,    8539,    8539,   14043,    9997,    1355,    7711,    7711,   10329,   13358,    6306,     579,    5471,   11322,    9554,    2838,     945,     945,    6539,   10004,   13358,    3205,    3205,     945,   13358,   11619,    7711,    3613,   13143,   11619,   12979,     945,     579,    2590,    9386,    5381,     945,     945,    6539,    6368,    9386,    3205,    3205,     945,   11633,    9583,    7711,    3613,   10329,    2838,    3424,     945,     945,    2590,    7536,    6447,    6539,    6539,    6539,    7427,    7409,    8539,    8539,    2642,    8209,    9938,    7711,    7711,   13363,    4848,   11580
     945,     945,    8539,   10010,     953,     579,     579,    1154,   11673,   11673,     579,     579,    1154,   11673,   11673,    3205,    7711,   13143,    5923,   11673,    3205,     945,    8539,    6368,    6368,     579,     579,    1154,   14110,    1355,     579,     579,    1154,    1355,    6306,    3205,    3205,   13363,    3080,     998,     945,     945,    8922,   13315,    9583,     579,     579,    1154,    9548,   10424,     579,     579,    1154,   10424,   10546,    3205,    7711,   13363,   10546,   13681,    1091,     945,    8539,    5720,    9386,     579,     579,    1154,   12928,    5720,     579,     579,    1154,   10017,   13358,    3205,    7711,   13363,    9583,    8107,    2493,    2493,    8539,    6359,    5143,    2493,    2493,    1154,    9938,    7427,    2493,    2493,    1154,   11506,   11159,    8539,    8539,   13143,    5450,    2242
    2493,    2493,     200,     953,   10010,    2493,    2493,    3205,   10010,     953,    2493,    2493,    3987,     953,     953,      22,    8539,   10329,   11306,     953,    2493,    2493,     200,   11480,   11480,    2493,    2493,     945,   10866,    6306,    2493,    2493,    3987,    6306,    2200,      22,      22,   13143,    4278,    2200,    2493,     579,    2787,   12336,   13358,    2493,    2493,    3987,   10866,   10882,    2493,    2493,    3987,   10882,   11633,      22,    8539,   10329,   11633,    4643,    2493,    2493,     200,    8009,    5720,    2493,    2493,    3205,    4945,    8009,    2493,    2493,    3987,    1538,    3080,      22,    8539,   13143,   13358,    8092,    5471,    5471,     200,     606,   12453,     336,    5471,     945,   12034,    5913,     336,     336,    3987,    1155,    5913,      22,      22,   10329,   10190,      62
     336,    5471,    3205,   11673,   11673,     336,    5471,     945,     953,   10010,     336,     336,    8539,   10010,   10010,    8539,      22,   10601,   11673,   10010,   12334,     336,    3205,   12928,   14005,   12334,   12334,    3205,     418,     998,      22,      22,    8539,     998,    3832,    8539,    8539,   10601,   13065,    3832,    5471,    2493,    5471,    4958,   10424,    5471,    5471,     945,     418,   12152,     336,     336,    8539,   12152,   10017,    8539,      22,   10601,   10017,    6176,     336,    5471,    3205,    5376,    8009,     336,    5471,     945,   14110,    5376,     336,     336,    8539,    3080,    4278,    8539,      22,   10601,    3080,    4941,   12334,     336,    3205,   11655,    7484,    5471,     336,    3987,    5913,    9938,      22,      22,   13143,   10140,   12034,   10383,    3613,   10601,   11476,    5054
   12334,   12334,    3987,    6542,    6542,    5471,   12334,   13143,    6542,    6542,      22,      22,   13143,    6542,    6542,   11729,   10383,    9492,     953,    6542,    5986,   12334,    3987,    4945,    9997,    5986,     336,    1091,    1419,    2200,    5838,    3613,   10329,    2200,     998,   11729,   11729,    9492,    9998,    4301,   12334,     336,    1154,     757,   10882,   12334,     336,   13143,    1419,   11619,      22,      22,   10329,   11619,    1538,   10383,   11729,    9492,    1538,    6802,   12334,     336,    3987,    8773,    5376,    5471,   12334,   10329,     541,    8773,      22,      22,   10329,    4278,   13065,   10383,   11729,    9492,    4278,   11416,     336,   12334,    3987,    2242,   12343,   12334,   12334,   10329,    7289,    5906,    5838,    5471,    8539,    4255,    5906,    3613,   10383,    9492,    3476,    8284
    5471,     336,    2642,     181,     181,      22,     336,     579,     181,     181,    5838,    5838,    1091,     181,     181,    3613,     579,   10960,   10010,     181,    3613,    5986,    9492,   14110,    1355,    5300,    5464,   13143,   11480,    3832,    4073,    5838,    3613,    3832,    4301,    3613,    3613,   10960,   11294,    6678,     336,   12334,   10329,    1470,   12152,     336,   12334,    1091,   12336,   10546,    5838,    5471,    9492,   10546,    1825,    4073,    6141,   10929,    2838,   10326,    5471,   12334,    2642,   10531,    8773,      22,     336,     579,    1984,   10531,    5838,    5471,   10601,   13065,   11294,    3613,    6141,   10960,   13065,    1062,    5986,    5986,    2642,    7029,    7427,    5300,    3613,     336,     606,   11159,    5471,    5838,   10601,   10556,   10256,   14075,    5471,   10960,    4951,    1023
    1363,    5464,    9492,   13014,   13014,    5300,    5300,     336,   13014,   13014,    5471,    5471,    9492,   13014,   13014,    2493,    5471,   10929,    6542,   13014,    1363,    4073,   10960,   14005,    6306,    3613,    5300,     336,   14005,    4301,     336,     336,   13143,    4301,    6678,    8138,    8138,   10929,   11049,   11437,    5986,    5986,   13143,    1975,   11619,    5300,    5300,     336,    2934,   11633,    5471,    5838,    3613,   11633,    2838,    8138,    5471,   10960,    9583,   10055,    5986,    5986,    9492,   11274,   11274,    5300,    5300,     336,   11049,   11274,    5471,    5838,    3613,   11294,   11049,    8138,    5471,   10929,    9998,    1307,    1363,    3613,     579,     651,    5913,    3613,    5300,     579,   11655,   10256,    3613,    3613,    3613,    7716,   11419,     336,    8138,   10929,    8118,    5470
    5464,    1363,   10929,    9796,    9796,    4073,    3613,    7716,    6604,    9796,    3613,    3613,    3613,    6604,    9796,     336,    8138,   11086,     181,    9796,    2079,    1363,   10929,    9997,     998,     336,    4073,    2493,    9997,    6678,    5986,    2192,    9492,    6678,   11437,    4566,    2192,   11086,    2137,    3560,    1363,    3613,   13363,    2082,   10546,    5986,    3613,    7716,    6368,    1538,    4073,    4073,   13143,   10017,    9583,     336,   14075,   11086,   13358,    3424,    1363,    1363,   10960,    8831,    8831,    3613,    3613,    7716,    2137,    8831,    3613,    3613,   13143,   11049,    2137,     336,   14075,   11086,   11294,    4957,    3613,    1363,    1091,   11280,    5906,    5986,    5986,    9492,    2242,    7536,    5986,    5986,   10329,     262,    7409,    5300,    4566,   11086,    7029,    7391
    4073,    4073,   10601,    6604,    6604,    5986,    5986,    2493,    9796,    6604,    5986,    5986,   13363,    9796,    6604,    5300,    4566,    4994,   13014,    6604,     336,    2079,   10601,    1355,    2200,    2079,    2192,    4073,    1355,   11437,    2192,    5986,   13363,    3560,    3560,    5300,    4566,    4994,   12928,    4705,    3613,    1363,    2590,   11136,    1538,    3613,    5986,    9492,   12928,   10017,    5986,    5986,   10601,    1538,   13358,    5300,    4566,    4994,    3080,    8107,    4073,    4073,   10601,    6881,    6881,    5986,    5986,    9492,    9944,    6881,    5986,    5986,    9492,    2137,   12928,    5300,    4566,    4994,   11049,    4979,    2079,    2079,    6141,   13213,    9938,    2079,    1479,    2493,   11580,   12034,    1479,    1479,    9492,   10833,    8118,    4566,     336,    4994,     651,    5026
    2079,    2079,   10960,   11367,   11367,    2079,    2079,    3613,   11367,   11367,    7711,    1479,   10601,   11367,   11367,    8363,    5300,    2192,    9796,   11367,    2192,    1479,   11086,    6306,    3832,    2192,    2079,   10329,    6306,   10530,    7711,    7711,    1479,    4705,    4705,    2192,    5300,    2192,    4945,    4796,    2079,    2079,    8539,    1984,   11633,    2079,    1479,    3613,    4945,    3080,    1479,    1479,   13363,    3080,    3080,    8363,    5300,    2192,    4278,    8092,    2079,    2079,   10929,    6230,    6230,    2079,    1479,    3613,   11294,    6230,    7711,    2192,   13363,   12928,    4945,    8363,    5300,    2192,    2137,   11203,    1479,    1479,    1876,   13447,   10256,    1479,    2079,    3613,    8118,    7484,    7711,    7711,    2192,    4691,    4646,    2192,    5300,    2192,   11280,    3478
    7716,    7716,   11086,   11681,   11681,    1479,    1479,    9492,   11681,   11681,    1479,    7711,   10329,    3946,    3946,    2192,     336,    2590,    6604,    3946,    7716,    7716,    4994,     998,    4301,      22,    7716,    7716,     998,    3560,    2079,    7716,     336,   11437,    4796,     336,     336,    2590,    2934,   11310,    1479,    1479,     200,     541,   10017,    1479,    2079,    2493,   14110,    4278,    7711,    7711,     336,    4278,    4278,    2192,     336,    7499,   13065,    4941,    1479,    1479,   11086,    8031,    8031,    1479,    2079,    2493,   13065,    8031,    1479,    7711,     336,    4945,   14110,    2192,     336,    2590,   13109,   12977,    7716,    7716,    9453,    5142,   11159,      22,      22,   13143,    7029,    8118,     579,     579,     336,     675,    5436,    1091,    2192,    2590,   13447,   11863
      22,    1479,    4994,    3946,    3946,    7716,      22,   10329,    3946,    3946,    2079,    2079,    2192,    4767,    4767,    5471,    2192,    3613,   11367,    4767,      22,    5471,   14043,    2200,    6678,    7716,      22,    1479,    2200,    4796,    7716,    2079,    2192,    4796,   11310,   12334,    7716,    3780,    6368,    5753,    7716,    7716,    3205,    9926,    3080,      22,      22,   10329,     541,   13065,    2079,    2079,    2192,   13065,   13065,    5471,    2192,    5611,    9998,   11416,      22,    7716,    4994,    3456,    3456,    7716,      22,   13143,    4701,    3456,    2079,    2079,    2192,   14110,    9944,    5471,    2192,    3613,   12186,    3450,      22,     579,   12018,     353,    8118,    1091,     579,    7716,     651,    5399,    2079,    2079,   10960,    5231,    7484,    5471,     579,    3613,    3545,   12192
    1479,      22,    6539,    4767,    4767,   12334,    7716,    1479,    4767,    4767,    4120,    7716,     336,    2807,    7094,   12334,   12334,    3780,    3946,    7094,    2706,      22,    6539,    3832,   11437,    2706,    2706,    9492,    3832,   11310,    4120,    4120,   10601,   11310,   12166,    7716,   13869,    3613,     541,    6398,      22,      22,    3987,    2934,    4278,    7716,    7716,    1479,    1984,   11294,    4120,    7716,   10960,   11294,   11294,   13869,   13869,    5853,   11294,    1062,    8979,      22,    6539,    7817,    7817,   12334,    7716,    1479,    3263,    7817,    4120,    7716,   10960,    9944,    2934,   13869,   12334,    3780,   12928,    2362,     579,      22,    6539,    3545,    8531,    8979,    7716,    1479,   11280,    7289,    4120,    4120,   10929,   12177,    5399,   13869,   13869,    3780,   13213,   12557
    2706,    2706,    3531,    7094,    7094,    2706,    2706,   13363,    8126,    7094,   13869,    4120,   10960,   10575,   11681,    4703,    7716,    1232,    4767,   10575,    8610,    2706,    3531,    4301,   10530,    7711,    8610,   13363,    4301,   12166,   12334,   12334,   10960,    5753,   12856,    4703,    5471,    1232,   14110,    4231,    2706,    2706,    2642,    6368,   13065,    2261,    2261,   13363,   11049,   11049,   12334,    4120,   10929,   11049,   11049,    7716,    7716,    8224,   11049,    1307,    6144,    2706,    3531,    4360,    4360,    2261,   11968,   13363,   13901,    4360,   12334,    4120,   10929,    4701,    6368,    4703,    7716,    1232,    4945,    4622,    2706,    2261,    9492,   12204,    5399,    7711,    2261,   13363,   13213,     606,   12334,   12334,    7716,     201,    7536,    2079,    7716,    1232,   12204,   13295
    8610,    8610,     579,     415,     415,    7711,   11968,   10960,    7094,   12978,    7716,   12334,   10929,   11681,   10575,    2079,    4703,    2787,   10575,    4287,    3145,   11968,     579,    6678,   12166,    8610,    7711,    2192,    6678,   12856,    4703,    4703,    7716,    6398,    5753,    2079,    4703,   11473,   10866,    7871,    8610,    8610,    9492,   11480,   11294,    7711,    8610,   10601,    2137,    2137,    7716,   12334,    7716,    2137,    2137,    4703,    4703,    8493,    2137,    4957,    7716,    8610,     579,    4911,    4911,    7711,    8979,   10929,   11520,    4911,    7716,   12334,    7716,    3263,     541,    2079,    4703,    2787,   14110,   11556,    3145,    3145,   10929,    5369,    2242,    7716,    7711,   10929,   13447,   11655,    7716,    7716,   11086,   11053,    4848,    7716,    2079,   11473,    4362,    8623
    7711,    3145,    1091,    2837,    2837,    4703,    7711,    2192,   10575,    8126,    4703,    4703,    7716,    8126,    4287,    7716,    2079,   11473,    7094,   13786,    7711,    3145,    1091,   11437,    4796,    5471,    5471,      22,   11437,    4705,    8979,    5471,   10929,    7871,    6398,    6913,    2079,   13528,     418,   12856,    3145,    3145,   10929,   12928,   11049,    4703,    7711,    2192,    9944,   12928,    4703,    4703,   11086,   12928,   12928,    2079,    2079,    8922,   12928,    4979,    7711,    3145,    1091,    5365,    5365,    4703,    7711,    2192,   11937,    5365,    4703,    4703,   11086,   11520,   11099,    7716,    2079,   11473,    9944,   13127,    7711,    1154,   10960,    7391,    4646,    2261,   12999,    2192,    3545,   11580,    8979,    8979,    2493,    5786,    7496,    7659,    7659,   13528,   11149,   10316
    3145,    7711,    6141,    9772,    9772,    3145,    3145,      22,    4287,   10575,    8979,    8979,   11086,    7094,   13786,    6913,    6913,   13528,    4287,   12940,    5471,    7711,    6141,   10530,   11310,    3145,    3145,   10960,    3560,    5753,    5471,    8979,      22,    4231,    7871,    5471,    6913,   13315,   11099,    7111,    7711,   12999,   10960,    4945,    2137,    3145,   12999,      22,   11294,    4945,    8979,    8979,    2493,    4945,    4945,    6913,    6913,   11322,    4945,   11203,    2706,    7711,    6141,   10879,   10879,    3145,   12999,      22,   11242,   10879,    8979,    8979,    2493,   11937,   10004,    6913,    6913,   13528,    2934,    7866,   12999,    7711,   10601,    5026,    5436,   12999,    3145,      22,   12204,    2242,   12999,   12999,      22,    8358,    8531,    6913,    6913,    2834,    4400,     172
